tenant name,integration name,data converter name,webhook name,device name,device id v2,device id v1
si_lgprime,Bove-china-samples,Bove-china-samples,bove-china-samples,30003964,4dc1ebf0-4a35-11ed-b04b-61e292f04158,227d2d70-50e3-11ec-be49-73e9bda34ef3
si_lgprime,Bove-china-samples,Bove-china-samples,bove-china-samples,30003965,4b36d440-4a35-11ed-b04b-61e292f04158,3bba2b20-5805-11ec-be49-73e9bda34ef3
si_lgprime,Bove-china-samples,Bove-china-samples,bove-china-samples,30003966,4c80e070-4a35-11ed-b04b-61e292f04158,5c55cdb0-50e6-11ec-be49-73e9bda34ef3
si_lgprime,Bove-china-samples,Bove-china-samples,bove-china-samples,30003967,4b36ad30-4a35-11ed-b04b-61e292f04158,403b1f60-5805-11ec-be49-73e9bda34ef3
si_lgprime,Bove-china-samples,Bove-china-samples,bove-china-samples,30003968,4bed04e0-4a35-11ed-b04b-61e292f04158,d0dd1fb0-50e8-11ec-be49-73e9bda34ef3
si_lgprime,Bove-china-samples,Bove-china-samples,bove-china-samples,30003969,4cb38930-4a35-11ed-b04b-61e292f04158,d2fad6f0-50e5-11ec-be49-73e9bda34ef3
si_lgprime,Bove-china-samples,Bove-china-samples,bove-china-samples,30003970,4b31a420-4a35-11ed-b04b-61e292f04158,54b40f10-5805-11ec-be49-73e9bda34ef3
si_lgprime,Bove-china-samples,Bove-china-samples,bove-china-samples,30003971,4c4eace0-4a35-11ed-b04b-61e292f04158,e57b0e70-50e6-11ec-be49-73e9bda34ef3
si_lgprime,Bove-china-samples,Bove-china-samples,bove-china-samples,30003972,4bdf4940-4a35-11ed-b04b-61e292f04158,614b2740-50e9-11ec-be49-73e9bda34ef3
si_lgprime,Bove-china-samples,Bove-china-samples,bove-china-samples,30003973,4c04d2a0-4a35-11ed-b04b-61e292f04158,a132ef20-50e7-11ec-be49-73e9bda34ef3
si_lgprime,Bove-china-samples,Bove-china-samples,bove-china-samples,30003974,4d28b930-4a35-11ed-b04b-61e292f04158,953ea900-50e4-11ec-be49-73e9bda34ef3
si_lgprime,Bove-china-samples,Bove-china-samples,bove-china-samples,30003975,4bf87690-4a35-11ed-b04b-61e292f04158,0f6f2620-50e8-11ec-be49-73e9bda34ef3
si_lgprime,Bove-china-samples,Bove-china-samples,bove-china-samples,30003976,4b3107e0-4a35-11ed-b04b-61e292f04158,58a371b0-5805-11ec-be49-73e9bda34ef3
si_lgprime,Bove-china-samples,Bove-china-samples,bove-china-samples,30003977,4ca02840-4a35-11ed-b04b-61e292f04158,1b36d040-50e6-11ec-be49-73e9bda34ef3
si_lgprime,Bove-china-samples,Bove-china-samples,bove-china-samples,30003978,4de838a0-4a35-11ed-b04b-61e292f04158,c2aa62a0-50e2-11ec-be49-73e9bda34ef3
si_lgprime,Bove-china-samples,Bove-china-samples,bove-china-samples,30003979,4e443b50-4a35-11ed-b04b-61e292f04158,fb15db20-50e1-11ec-be49-73e9bda34ef3
si_lgprime,Bove-china-samples,Bove-china-samples,bove-china-samples,30003980,4cd80120-4a35-11ed-b04b-61e292f04158,78b0d370-50e5-11ec-be49-73e9bda34ef3
si_lgprime,Bove-china-samples,Bove-china-samples,bove-china-samples,30003981,4cdedef0-4a35-11ed-b04b-61e292f04158,62b6e910-50e5-11ec-be49-73e9bda34ef3
si_lgprime,Bove-china-samples,Bove-china-samples,bove-china-samples,30003982,4d0e7a70-4a35-11ed-b04b-61e292f04158,c7a493a0-50e4-11ec-be49-73e9bda34ef3
si_lgprime,Bove-china-samples,Bove-china-samples,bove-china-samples,30003985,4d0552b0-4a35-11ed-b04b-61e292f04158,f24a3d80-50e4-11ec-be49-73e9bda34ef3
si_lgprime,Bove-china-samples,Bove-china-samples,bove-china-samples,30003986,4bd49ae1-4a35-11ed-b04b-61e292f04158,989757a0-50e9-11ec-be49-73e9bda34ef3
si_lgprime,Bove-china-samples,Bove-china-samples,bove-china-samples,30003987,#N/A,#N/A
si_lgprime,Bove-china-samples,Bove-china-samples,bove-china-samples,30003988,4e359550-4a35-11ed-b04b-61e292f04158,206406e0-50e2-11ec-be49-73e9bda34ef3
si_lgprime,Bove-china-samples,Bove-china-samples,bove-china-samples,30003989,4bda8e50-4a35-11ed-b04b-61e292f04158,78b78d60-50e9-11ec-be49-73e9bda34ef3
si_lgprime,Bove-china-samples,Bove-china-samples,bove-china-samples,30003990,4e3f3240-4a35-11ed-b04b-61e292f04158,0b3a8be1-50e2-11ec-be49-73e9bda34ef3
si_lgprime,Bove-china-samples,Bove-china-samples,bove-china-samples,30003991,4bfce361-4a35-11ed-b04b-61e292f04158,e37ed3d0-50e7-11ec-be49-73e9bda34ef3
si_lgprime,Bove-china-samples,Bove-china-samples,bove-china-samples,30003992,4b747980-4a35-11ed-b04b-61e292f04158,d033b960-5553-11ec-be49-73e9bda34ef3
si_lgprime,Bove-china-samples,Bove-china-samples,bove-china-samples,30003993,4bcb7320-4a35-11ed-b04b-61e292f04158,40ea8580-50ef-11ec-be49-73e9bda34ef3
si_lgprime,Bove-china-samples,Bove-china-samples,bove-china-samples,30003994,4d13f8b0-4a35-11ed-b04b-61e292f04158,ba4851b0-50e4-11ec-be49-73e9bda34ef3
si_lgprime,Bove-china-samples,Bove-china-samples,bove-china-samples,30003995,4d27f5e0-4a35-11ed-b04b-61e292f04158,954fc000-50e4-11ec-be49-73e9bda34ef3
si_lgprime,Bove-china-samples,Bove-china-samples,bove-china-samples,30003996,4e4db131-4a35-11ed-b04b-61e292f04158,e4d96980-50e1-11ec-be49-73e9bda34ef3
si_lgprime,Bove-china-samples,Bove-china-samples,bove-china-samples,30003997,4d7d8ff0-4a35-11ed-b04b-61e292f04158,cee51280-50e3-11ec-be49-73e9bda34ef3
si_lgprime,Bove-china-samples,Bove-china-samples,bove-china-samples,30003999,4e61ae60-4a35-11ed-b04b-61e292f04158,c72a8900-50e1-11ec-be49-73e9bda34ef3
si_lgprime,Bove-china-samples,Bove-china-samples,bove-china-samples,30004000,4be7fbd1-4a35-11ed-b04b-61e292f04158,21aa8c70-50e9-11ec-be49-73e9bda34ef3
si_lgprime,Bove-china-samples,Bove-china-samples,bove-china-samples,30004001,4b2d1040-4a35-11ed-b04b-61e292f04158,3138d6b0-5896-11ec-be49-73e9bda34ef3
si_lgprime,Bove-china-samples,Bove-china-samples,bove-china-samples,30004002,4d4a23e0-4a35-11ed-b04b-61e292f04158,4cb55300-50e4-11ec-be49-73e9bda34ef3
si_lgprime,Bove-china-samples,Bove-china-samples,bove-china-samples,30004003,4c35a6a0-4a35-11ed-b04b-61e292f04158,28b1a140-50e7-11ec-be49-73e9bda34ef3
si_lgprime,Bove-china-samples,Bove-china-samples,bove-china-samples,30004004,4be563c0-4a35-11ed-b04b-61e292f04158,518a6870-50e9-11ec-be49-73e9bda34ef3
si_lgprime,Bove-china-samples,Bove-china-samples,bove-china-samples,30004005,4bf6a1d0-4a35-11ed-b04b-61e292f04158,10041320-50e8-11ec-be49-73e9bda34ef3
si_lgprime,Bove-china-samples,Bove-china-samples,bove-china-samples,30004007,4b2c4cf0-4a35-11ed-b04b-61e292f04158,39294f30-5896-11ec-be49-73e9bda34ef3
si_lgprime,Bove-china-samples,Bove-china-samples,bove-china-samples,30004008,4b28a370-4a35-11ed-b04b-61e292f04158,40470e60-5896-11ec-be49-73e9bda34ef3
si_lgprime,Bove-china-samples,Bove-china-samples,bove-china-samples,30004009,4c6912b0-4a35-11ed-b04b-61e292f04158,8faa3700-50e6-11ec-be49-73e9bda34ef3
si_lgprime,Bove-china-samples,Bove-china-samples,bove-china-samples,30004010,4c5897f1-4a35-11ed-b04b-61e292f04158,cf44de60-50e6-11ec-be49-73e9bda34ef3
si_lgprime,Bove-china-samples,Bove-china-samples,bove-china-samples,30004011,4c39c550-4a35-11ed-b04b-61e292f04158,1aa19fb0-50e7-11ec-be49-73e9bda34ef3
si_lgprime,Bove-china-samples,Bove-china-samples,bove-china-samples,30004012,4b27b910-4a35-11ed-b04b-61e292f04158,596fca80-5896-11ec-be49-73e9bda34ef3
si_lgprime,Bove-china-samples,Bove-china-samples,bove-china-samples,30004014,4dca9e80-4a35-11ed-b04b-61e292f04158,11b4e9b0-50e3-11ec-be49-73e9bda34ef3
si_lgprime,Bove-china-samples,Bove-china-samples,bove-china-samples,30004015,4e526c20-4a35-11ed-b04b-61e292f04158,de3260f0-50e1-11ec-be49-73e9bda34ef3
si_lgprime,Bove-china-samples,Bove-china-samples,bove-china-samples,30004016,4cda4b10-4a35-11ed-b04b-61e292f04158,76ae25a0-50e5-11ec-be49-73e9bda34ef3
si_lgprime,Bove-china-samples,Bove-china-samples,bove-china-samples,30004017,4b240f90-4a35-11ed-b04b-61e292f04158,5f24d1f0-5896-11ec-be49-73e9bda34ef3
si_lgprime,Bove-china-samples,Bove-china-samples,bove-china-samples,30004018,4b232530-4a35-11ed-b04b-61e292f04158,63252480-5896-11ec-be49-73e9bda34ef3
si_lgprime,Bove-china-samples,Bove-china-samples,bove-china-samples,30004019,4c02fde0-4a35-11ed-b04b-61e292f04158,a9b435f0-50e7-11ec-be49-73e9bda34ef3
si_lgprime,Bove-china-samples,Bove-china-samples,bove-china-samples,30004020,4c6dcda0-4a35-11ed-b04b-61e292f04158,8d5634e0-50e6-11ec-be49-73e9bda34ef3
si_lgprime,Bove-china-samples,Bove-china-samples,bove-china-samples,30004021,4df18770-4a35-11ed-b04b-61e292f04158,9b5f0750-50e2-11ec-be49-73e9bda34ef3
si_lgprime,Bove-china-samples,Bove-china-samples,bove-china-samples,30004022,4e71db00-4a35-11ed-b04b-61e292f04158,bde0c210-50e1-11ec-be49-73e9bda34ef3
si_lgprime,Bove-china-samples,Bove-china-samples,bove-china-samples,30004023,4e66b770-4a35-11ed-b04b-61e292f04158,c26fc010-50e1-11ec-be49-73e9bda34ef3
si_lgprime,Bove-china-samples,Bove-china-samples,bove-china-samples,30004024,4c003ec0-4a35-11ed-b04b-61e292f04158,c0aa3390-50e7-11ec-be49-73e9bda34ef3
si_lgprime,Bove-china-samples,Bove-china-samples,bove-china-samples,30004025,4d3b2fc0-4a35-11ed-b04b-61e292f04158,6fdd9180-50e4-11ec-be49-73e9bda34ef3
si_lgprime,Bove-china-samples,Bove-china-samples,bove-china-samples,30004045,4d0a82d0-4a35-11ed-b04b-61e292f04158,d2df0700-50e4-11ec-be49-73e9bda34ef3
si_lgprime,Bove-china-samples,Bove-china-samples,bove-china-samples,30004046,4bf198c0-4a35-11ed-b04b-61e292f04158,8a57fe20-50e8-11ec-be49-73e9bda34ef3
si_lgprime,Bove-china-samples,Bove-china-samples,bove-china-samples,30004047,4c096680-4a35-11ed-b04b-61e292f04158,9efd4a70-50e7-11ec-be49-73e9bda34ef3
si_lgprime,Bove-china-samples,Bove-china-samples,bove-china-samples,30004078,4b1f54a0-4a35-11ed-b04b-61e292f04158,c01764a0-5896-11ec-be49-73e9bda34ef3
si_lgprime,Bove-china-samples,Bove-china-samples,bove-china-samples,30004080,4e702d50-4a35-11ed-b04b-61e292f04158,be9481b0-50e1-11ec-be49-73e9bda34ef3
si_lgprime,Bove-china-samples,Bove-china-samples,bove-china-samples,30004081,4bfb0ea0-4a35-11ed-b04b-61e292f04158,f99f8010-50e7-11ec-be49-73e9bda34ef3
si_lgprime,Bove-china-samples,Bove-china-samples,bove-china-samples,30004083,4b1e9150-4a35-11ed-b04b-61e292f04158,d4947300-5896-11ec-be49-73e9bda34ef3
si_lgprime,Bove-china-samples,Bove-china-samples,bove-china-samples,30004085,4c4d2640-4a35-11ed-b04b-61e292f04158,ea281bc0-50e6-11ec-be49-73e9bda34ef3
si_lgprime,Bove-china-samples,Bove-china-samples,bove-china-samples,30004087,4de9bf41-4a35-11ed-b04b-61e292f04158,b4f50430-50e2-11ec-be49-73e9bda34ef3
si_lgprime,Bove-china-samples,Bove-china-samples,bove-china-samples,30004088,4b1a99b0-4a35-11ed-b04b-61e292f04158,ec37c7a0-5896-11ec-be49-73e9bda34ef3
si_lgprime,Bove-china-samples,Bove-china-samples,bove-china-samples,30004089,4e51f6f0-4a35-11ed-b04b-61e292f04158,de53a490-50e1-11ec-be49-73e9bda34ef3
si_lgprime,Bove-china-samples,Bove-china-samples,bove-china-samples,30004090,4dfd4740-4a35-11ed-b04b-61e292f04158,7f6be090-50e2-11ec-be49-73e9bda34ef3
si_lgprime,Bove-china-samples,Bove-china-samples,bove-china-samples,30004091,4c598250-4a35-11ed-b04b-61e292f04158,cc429ae0-50e6-11ec-be49-73e9bda34ef3
si_lgprime,Bove-china-samples,Bove-china-samples,bove-china-samples,30004096,4c728890-4a35-11ed-b04b-61e292f04158,82015bb0-50e6-11ec-be49-73e9bda34ef3
si_lgprime,Bove-china-samples,Bove-china-samples,bove-china-samples,50001089,4cd62c60-4a35-11ed-b04b-61e292f04158,7f5fa430-50e5-11ec-be49-73e9bda34ef3
si_lgprime,Bove-china-samples,Bove-china-samples,bove-china-samples,50001090,4bd8e0a0-4a35-11ed-b04b-61e292f04158,7da32a50-50e9-11ec-be49-73e9bda34ef3
si_lgprime,Bove-china-samples,Bove-china-samples,bove-china-samples,50001091,4b196130-4a35-11ed-b04b-61e292f04158,aea2d3f0-5899-11ec-be49-73e9bda34ef3
si_lgprime,Bove-china-samples,Bove-china-samples,bove-china-samples,50001092,4b1653f0-4a35-11ed-b04b-61e292f04158,b36e8cd0-5899-11ec-be49-73e9bda34ef3
si_lgprime,Bove-china-samples,Bove-china-samples,bove-china-samples,50001093,4b151b70-4a35-11ed-b04b-61e292f04158,b9827d20-5899-11ec-be49-73e9bda34ef3
si_lgprime,Bove-china-samples,Bove-china-samples,bove-china-samples,50001094,4b120e30-4a35-11ed-b04b-61e292f04158,bf9fbc40-5899-11ec-be49-73e9bda34ef3
si_lgprime,Bove-china-samples,Bove-china-samples,bove-china-samples,50001095,4df61b50-4a35-11ed-b04b-61e292f04158,857cc3a0-50e2-11ec-be49-73e9bda34ef3
si_lgprime,Bove-china-samples,Bove-china-samples,bove-china-samples,50001096,4bccf9c0-4a35-11ed-b04b-61e292f04158,2b6635c0-50ee-11ec-be49-73e9bda34ef3
si_lgprime,Bove-china-samples,Bove-china-samples,bove-china-samples,50001097,4b101260-4a35-11ed-b04b-61e292f04158,c8335290-5899-11ec-be49-73e9bda34ef3
si_lgprime,Bove-china-samples,Bove-china-samples,bove-china-samples,50001098,4b0d5340-4a35-11ed-b04b-61e292f04158,ce7de340-5899-11ec-be49-73e9bda34ef3
si_lgprime,Bove-china-samples,Bove-china-samples,bove-china-samples,50001099,4b0b0950-4a35-11ed-b04b-61e292f04158,d3a3f120-5899-11ec-be49-73e9bda34ef3
si_lgprime,Bove-china-samples,Bove-china-samples,bove-china-samples,50001100,4d9e5e60-4a35-11ed-b04b-61e292f04158,5e354370-50e3-11ec-be49-73e9bda34ef3
si_lgprime,Bove-china-samples,Bove-china-samples,bove-china-samples,50001101,4b084a30-4a35-11ed-b04b-61e292f04158,4bb20ad0-589a-11ec-be49-73e9bda34ef3
si_lgprime,Bove-china-samples,Bove-china-samples,bove-china-samples,50001102,4b031a10-4a35-11ed-b04b-61e292f04158,592493e0-589a-11ec-be49-73e9bda34ef3
si_lgprime,Bove-china-samples,Bove-china-samples,bove-china-samples,50001103,4b060040-4a35-11ed-b04b-61e292f04158,53a653e0-589a-11ec-be49-73e9bda34ef3
si_lgprime,Bove-china-samples,Bove-china-samples,bove-china-samples,b91_39006449,#N/A,#N/A
si_lgprime,Bove-china-samples,Bove-china-samples,bove-china-samples,b91_39006450,#N/A,#N/A
si_lgprime,BGC,BGC,manila-water-large-meters,31022938,4ac15620-4a35-11ed-b04b-61e292f04158,3b8116a0-85a0-11ec-b372-23a85237172f
si_ncs,ncs_sensors,ncs_sensors,ncs-sensors,ESN 7333 - Door Sensor,d918f2e0-4a0b-11ed-b04b-61e292f04158,cc12fd10-d36b-11eb-be49-73e9bda34ef3
si_ncs,mex_peoplecounter,mex_peoplecounter,ncs-peoplecounter,ESN 7710,d90da840-4a0b-11ed-b04b-61e292f04158,245fbe60-4e99-11ec-be49-73e9bda34ef3
si_varacco,si-varacco-devices,si-varacco-devices,varacco-temphum,ESN 7496 - packetMOISTURE Soil - T3B3 - LRF,c8333d10-4a00-11ed-b04b-61e292f04158,f9844740-0485-11ec-be49-73e9bda34ef3
si_varacco,si-varacco-devices,si-varacco-devices,varacco-temphum,ESN 7497 - packetMOISTURE Soil - T3B2 - LRF,c8322ba0-4a00-11ed-b04b-61e292f04158,15b8bcc0-0486-11ec-be49-73e9bda34ef3
si_varacco,si-varacco-devices,si-varacco-devices,varacco-temphum,ESN 7498 - packetMOISTURE Soil - T3B3 - LRF,c82e3400-4a00-11ed-b04b-61e292f04158,25655750-0486-11ec-be49-73e9bda34ef3
si_varacco,si-varacco-devices,si-varacco-devices,varacco-temphum,ESN 7499 - packetMOISTURE Soil - T3B2 - LRF,c82c3830-4a00-11ed-b04b-61e292f04158,2d031bf0-0486-11ec-be49-73e9bda34ef3
si_varacco,si-varacco-devices,si-varacco-devices,varacco-temphum,ESN 7500 - packetMOISTURE Soil - T3B1 - ACF,c82903e0-4a00-11ed-b04b-61e292f04158,31054340-0486-11ec-be49-73e9bda34ef3
si_varacco,si-varacco-devices,si-varacco-devices,varacco-temphum,ESN 7501 - packetMOISTURE Soil - T3B2 - ACF,c826b9f0-4a00-11ed-b04b-61e292f04158,35a6b7d0-0486-11ec-be49-73e9bda34ef3
si_varacco,si-varacco-devices,si-varacco-devices,varacco-temphum,ESN 7502 - packetMOISTURE Soil - T3B3 - ACF,c824e530-4a00-11ed-b04b-61e292f04158,43106740-0486-11ec-be49-73e9bda34ef3
si_varacco,si-varacco-devices,si-varacco-devices,varacco-temphum,ESN 7503 - packetMOISTURE Soil - Extra Unit - ACF,c821ff00-4a00-11ed-b04b-61e292f04158,481ad6d0-0486-11ec-be49-73e9bda34ef3
si_varacco,si-varacco-devices,si-varacco-devices,varacco-temphum,ESN 7965 - packetMOISTURE Soil - T3B1 - LRF,c7cb5380-4a00-11ed-b04b-61e292f04158,946f4aa0-cb70-11ec-80a9-83a6055f2008
si_varacco,si-varacco-devices,si-varacco-devices,varacco-temphum,ESN 8552 - packetMOISTURE Soil - Extra Unit - ACF,c7d93630-4a00-11ed-b04b-61e292f04158,ad9a63c0-c76a-11ec-80a9-83a6055f2008
si_varacco,si-varacco-devices,si-varacco-devices,varacco-temphum,ESN 8553 - packetMOISTURE Soil - T3B2 - ACF,c7e5e060-4a00-11ed-b04b-61e292f04158,4f00a440-c761-11ec-80a9-83a6055f2008
si_varacco,si-varacco-devices,si-varacco-devices,varacco-temphum,ESN 8554 - packetMOISTURE Soil - Extra Unit - LRF,c7fe7170-4a00-11ed-b04b-61e292f04158,1c040a10-c6c0-11ec-80a9-83a6055f2008
si_varacco,si-varacco-devices,si-varacco-devices,varacco-temphum,ESN 8555 - packetMOISTURE Soil - T3B1 - LRF,c80157a0-4a00-11ed-b04b-61e292f04158,0ebfe400-c6c0-11ec-80a9-83a6055f2008
si_varacco,si-varacco-devices,si-varacco-devices,varacco-temphum,ESN 8556 - packetMOISTURE Soil - T3B3 - ACF,c7dfecf0-4a00-11ed-b04b-61e292f04158,91df5310-c761-11ec-80a9-83a6055f2008
si_varacco,si-varacco-devices,si-varacco-devices,varacco-temphum,ESN 8557 - packetMOISTURE Soil - T3B1 - ACF,c7df9ed0-4a00-11ed-b04b-61e292f04158,cb64d1a0-c761-11ec-80a9-83a6055f2008
si_varacco,si-varacco-devices,si-varacco-devices,varacco-temphum,ESN 7721 - packetRAINFALL - Extra Unit - LRF,c818b030-4a00-11ed-b04b-61e292f04158,c450e300-1513-11ec-be49-73e9bda34ef3
si_varacco,si-varacco-devices,si-varacco-devices,varacco-temphum,ESN 7722 - packetRAINFALL - T3B3 - LRF,c816b460-4a00-11ed-b04b-61e292f04158,c9c18e70-1513-11ec-be49-73e9bda34ef3
si_varacco,si-varacco-devices,si-varacco-devices,varacco-temphum,ESN 7723 - packetRAINFALL - T3B1 - LRF,c8138010-4a00-11ed-b04b-61e292f04158,cf0b7800-1513-11ec-be49-73e9bda34ef3
si_varacco,si-varacco-devices,si-varacco-devices,varacco-temphum,ESN 7724 - packetRAINFALL - T3B3 - ACF,c8118440-4a00-11ed-b04b-61e292f04158,d3c7eea0-1513-11ec-be49-73e9bda34ef3
si_varacco,si-varacco-devices,si-varacco-devices,varacco-temphum,ESN 7725,#N/A,#N/A
si_varacco,si-varacco-devices,si-varacco-devices,varacco-temphum,ESN 7726,#N/A,#N/A
si_varacco,si-varacco-devices,si-varacco-devices,varacco-temphum,ESN 7727,#N/A,#N/A
si_varacco,si-varacco-devices,si-varacco-devices,varacco-temphum,ESN 8344 - packetRAINFALL - T3B3 - LRF,c7f8f330-4a00-11ed-b04b-61e292f04158,75d2d830-c6c2-11ec-80a9-83a6055f2008
si_varacco,si-varacco-devices,si-varacco-devices,varacco-temphum,ESN 8345 - packetRAINFALL - T3B1 - ACF,c806aed0-4a00-11ed-b04b-61e292f04158,9ec8cb30-b959-11ec-80a9-83a6055f2008
si_varacco,si-varacco-devices,si-varacco-devices,varacco-temphum,ESN 8346 - packetRAINFALL - T3B2 - LRF,c7fc9cb0-4a00-11ed-b04b-61e292f04158,28ea0a90-c6c0-11ec-80a9-83a6055f2008
si_varacco,si-varacco-devices,si-varacco-devices,varacco-temphum,ESN 8347 - packetRAINFALL- T3B2 - ACF,c80464e0-4a00-11ed-b04b-61e292f04158,d8f051f0-b960-11ec-80a9-83a6055f2008
si_varacco,si-varacco-devices,si-varacco-devices,varacco-temphum,ESN 7481 - packetTEMP+HUM - T3B1 - LRF,c836bf80-4a00-11ed-b04b-61e292f04158,24d49400-ff2b-11eb-be49-73e9bda34ef3
si_varacco,si-varacco-devices,si-varacco-devices,varacco-temphum,ESN 7482 - packetTEMP+HUM - T3B2 - LRF,c84146d0-4a00-11ed-b04b-61e292f04158,15ce8f20-ff2a-11eb-be49-73e9bda34ef3
si_varacco,si-varacco-devices,si-varacco-devices,varacco-temphum,ESN 7483 - packetTEMP+HUM - T3B3 - LRF,c8469e00-4a00-11ed-b04b-61e292f04158,80011a30-ff29-11eb-be49-73e9bda34ef3
si_varacco,si-varacco-devices,si-varacco-devices,varacco-temphum,ESN 7484 - packetTEMP+HUM - Extra Unit - LRF,c8478860-4a00-11ed-b04b-61e292f04158,7f485180-ff29-11eb-be49-73e9bda34ef3
si_varacco,si-varacco-devices,si-varacco-devices,varacco-temphum,ESN 7485 - packetTEMP+HUM - Extra Unit - ACF,c83d2820-4a00-11ed-b04b-61e292f04158,453a9ab0-ff2a-11eb-be49-73e9bda34ef3
si_varacco,si-varacco-devices,si-varacco-devices,varacco-temphum,ESN 7486 - packetTEMP+HUM - T3B2 - ACF,c8425840-4a00-11ed-b04b-61e292f04158,cca2b790-ff29-11eb-be49-73e9bda34ef3
si_varacco,si-varacco-devices,si-varacco-devices,varacco-temphum,ESN 7487 - packetTEMP+HUM - T3B3 - ACF,c8381f10-4a00-11ed-b04b-61e292f04158,233e8ab0-ff2b-11eb-be49-73e9bda34ef3
si_varacco,si-varacco-devices,si-varacco-devices,varacco-temphum,ESN 7488 - packetTEMP+HUM - T3B1 - ACF,c83c8be0-4a00-11ed-b04b-61e292f04158,c7c88a50-ff2a-11eb-be49-73e9bda34ef3
si_varacco,si-varacco-devices,si-varacco-devices,varacco-temphum,ESN 8509 - packetTEMP+HUM - T3B1 - ACF,c7d7fdb0-4a00-11ed-b04b-61e292f04158,53455c40-cb66-11ec-80a9-83a6055f2008
si_varacco,si-varacco-devices,si-varacco-devices,varacco-temphum,ESN 8510 - packetTEMP+HUM - T3B3 - ACF,c7cb0560-4a00-11ed-b04b-61e292f04158,89d40900-cb66-11ec-80a9-83a6055f2008
si_ramcar,motolite-power-meter,motolite-power-meter,motolite-power-meter,ESN 8444,eff8eef0-49f4-11ed-b04b-61e292f04158,27860350-ec47-11ec-80a9-83a6055f2008
si_ramcar,motolite-power-meter,motolite-power-meter,motolite-power-meter,ESN 8446,e7bc0420-49f4-11ed-b04b-61e292f04158,2bd56040-ec47-11ec-80a9-83a6055f2008
si_ramcar,motolite-power-meter,motolite-power-meter,motolite-power-meter,ESN 8448,d0540ad0-49f4-11ed-b04b-61e292f04158,3b9dc030-ec47-11ec-80a9-83a6055f2008
pienergy_account,pulse-test-devices,pulse-test-devices,pulse-test-devices,ESN 7640 - Meter #906 Tivoli EE Room Manda Side,8be2b340-49e2-11ed-b04b-61e292f04158,cefe9620-7f13-11ec-9475-a9ee85cde94b
pienergy_account,pulse-test-devices,pulse-test-devices,pulse-test-devices,ESN 7682 - Meter #1204 Tivoli EE Room Manda Side,8bec2920-49e2-11ed-b04b-61e292f04158,80429c10-7cd5-11ec-9475-a9ee85cde94b
pienergy_account,pulse-test-devices,pulse-test-devices,pulse-test-devices,ESN 7683 - Meter #703 Tivoli EE Room Manda Side,8beb17b0-49e2-11ed-b04b-61e292f04158,901eab10-7cd5-11ec-9475-a9ee85cde94b
pienergy_account,pi_peoplecounter1,pi_peoplecounter1,pi-peoplecounter1,ESN 4172,8c387460-49e2-11ed-b04b-61e292f04158,91837130-01cf-11ea-bb13-556bd8850d1d
pienergy_account,pi_peoplecounter1,pi_peoplecounter1,pi-peoplecounter1,ESN 4167,8c339260-49e2-11ed-b04b-61e292f04158,946cd580-01cf-11ea-bb13-556bd8850d1d
pienergy_account,pi_peoplecounter1,pi_peoplecounter1,pi-peoplecounter1,ESN 4211,8c334440-49e2-11ed-b04b-61e292f04158,2007d130-01d0-11ea-bb13-556bd8850d1d
pienergy_account,pi_peoplecounter1,pi_peoplecounter1,pi-peoplecounter1,ESN 4122,8c29ce60-49e2-11ed-b04b-61e292f04158,f1fc1f50-01d7-11ea-bb13-556bd8850d1d
pienergy_account,pi_peoplecounter1,pi_peoplecounter1,pi-peoplecounter1,ESN 4170,8c3a4920-49e2-11ed-b04b-61e292f04158,890efba0-01cf-11ea-bb13-556bd8850d1d
pienergy_account,pi_peoplecounter1,pi_peoplecounter1,pi-peoplecounter1,ESN 4166,8c3e8ee0-49e2-11ed-b04b-61e292f04158,b2f8c500-01ce-11ea-bb13-556bd8850d1d
pienergy_account,pi_opticalpulse,pi_opticalpulse,,ESN 5709,8bf46680-49e2-11ed-b04b-61e292f04158,dc8d0240-fd6e-11ea-989f-93eb583aac32
pienergy_account,pi_opticalpulse,pi_opticalpulse,,ESN 5710,8c06b600-49e2-11ed-b04b-61e292f04158,82d419f0-0783-11ea-bee7-4f1046ce4ca3
pienergy_account,pi_opticalpulse,pi_opticalpulse,,ESN 5708,8c0c3440-49e2-11ed-b04b-61e292f04158,49919c00-077c-11ea-bee7-4f1046ce4ca3
pienergy_account,pi_opticalpulse,pi_opticalpulse,,ESN 5712,8c0be620-49e2-11ed-b04b-61e292f04158,05118750-077e-11ea-bee7-4f1046ce4ca3
pienergy_account,pi_opticalpulse,pi_opticalpulse,,ESN 5711,8c11b280-49e2-11ed-b04b-61e292f04158,a30e1520-0762-11ea-bee7-4f1046ce4ca3
pienergy_account,pi_opticalpulse,pi_opticalpulse,,ESN 5733,8c0619c0-49e2-11ed-b04b-61e292f04158,0954aca0-07e9-11ea-bee7-4f1046ce4ca3
pienergy_account,pi-energy-modbus,pi-energy-modbus,pi-energy-modbus,ESN 8675 - 4F Ramon Magsaysay Bldg.,a93efc60-49e1-11ed-b04b-61e292f04158,#N/A
si_clix,converge-temphum,converge-temphum,converge-temphum,ESN 8021 Converge Manggahan Branch - Temp+Hum,ed0a4870-490d-11ed-b04b-61e292f04158,710ed460-b804-11ec-80a9-83a6055f2008
